hash,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,malware,type
2ede8dd6dc655755401172a3994dd303445f33388e584a1f9256761977e4d1af,RegCreateKeyExW,LdrUnloadDll,GetVolumePathNameW,RegCloseKey,NtQueryKey,GetBestInterfaceEx,NtDuplicateObject,GetSystemInfo,RegQueryValueExA,NtQueryAttributesFile,WSAStartup,GetAdaptersAddresses,CoUninitialize,GetSystemWindowsDirectoryW,NtClose,GetUserNameExA,GetFileVersionInfoSizeW,NtOpenProcess,GetFileAttributesW,RegQueryValueExW,HttpOpenRequestW,NtMapViewOfSection,GetSystemMetrics,RegEnumKeyExA,InternetSetStatusCallback,InternetConnectW,GetFileSize,InternetCloseHandle,RegOpenKeyExW,InternetQueryOptionA,SetErrorMode,NtDeviceIoControlFile,NtReadFile,RegOpenKeyExA,HttpSendRequestW,LdrGetDllHandle,NtFreeVirtualMemory,CoGetClassObject,GetAddrInfoW,CoCreateInstance,NtAllocateVirtualMemory,CryptAcquireContextA,setsockopt,CreateThread,GetSystemDirectoryW,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,RegEnumKeyExW,NtResumeThread,CryptAcquireContextW,LoadStringW,socket,NtCreateFile,MessageBoxTimeoutW,GetSystemTimeAsFileTime,GlobalMemoryStatus,GetSystemDirectoryA,FindFirstFileExW,closesocket,NtCreateMutant,NtProtectVirtualMemory,GlobalMemoryStatusEx,CoInitializeEx,RegEnumValueW,InternetOpenW,NtCreateSection,InternetSetOptionA,GetUserNameExW,RegDeleteValueW,NtOpenKey,RegSetValueExW,InternetCrackUrlW,LdrGetProcedureAddress,CoInitializeSecurity,GetFileVersionInfoW,RegEnumValueA,GetFileType,LdrLoadDll,NtTerminateProcess,UuidCreate,NtQueryInformationFile,GetNativeSystemInfo,NtQueryValueKey,NtOpenSection,NtQueryDirectoryFile,CopyFileA,GetForegroundWindow,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,NtOpenFile,CreateActCtxW,GetFileSizeEx,GetVolumeNameForVolumeMountPointW,ShellExecuteExW,NtWriteFile,NtSetInformationFile,GetCursorPos,LoadStringA,GetFileInformationByHandleEx,1,trojan
2f89af5546abd59aa4a78aef947814c10ce25fe9b27422810a0a5884324054ef,RegCreateKeyExW,LdrUnloadDll,GetVolumePathNameW,RegCloseKey,NtQueryKey,GetBestInterfaceEx,NtDuplicateObject,GetSystemInfo,RegQueryValueExA,NtQueryAttributesFile,WSAStartup,GetAdaptersAddresses,CoUninitialize,GetSystemWindowsDirectoryW,NtClose,GetUserNameExA,GetFileVersionInfoSizeW,NtOpenProcess,GetFileAttributesW,RegQueryValueExW,HttpOpenRequestW,NtMapViewOfSection,GetSystemMetrics,RegEnumKeyExA,InternetSetStatusCallback,InternetConnectW,GetFileSize,InternetCloseHandle,RegOpenKeyExW,InternetQueryOptionA,SetErrorMode,NtDeviceIoControlFile,NtReadFile,RegOpenKeyExA,HttpSendRequestW,LdrGetDllHandle,NtFreeVirtualMemory,CoGetClassObject,GetAddrInfoW,CoCreateInstance,NtAllocateVirtualMemory,CryptAcquireContextA,setsockopt,CreateThread,GetSystemDirectoryW,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,RegEnumKeyExW,NtResumeThread,CryptAcquireContextW,LoadStringW,socket,NtCreateFile,MessageBoxTimeoutW,GetSystemTimeAsFileTime,GlobalMemoryStatus,GetSystemDirectoryA,FindFirstFileExW,closesocket,NtCreateMutant,NtProtectVirtualMemory,GlobalMemoryStatusEx,CoInitializeEx,RegEnumValueW,InternetOpenW,NtCreateSection,InternetSetOptionA,GetUserNameExW,RegDeleteValueW,NtOpenKey,RegSetValueExW,InternetCrackUrlW,LdrGetProcedureAddress,CoInitializeSecurity,GetFileVersionInfoW,RegEnumValueA,GetFileType,LdrLoadDll,NtTerminateProcess,UuidCreate,NtQueryInformationFile,GetNativeSystemInfo,NtQueryValueKey,NtOpenSection,NtQueryDirectoryFile,CopyFileA,GetForegroundWindow,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,NtOpenFile,CreateActCtxW,GetFileSizeEx,GetVolumeNameForVolumeMountPointW,ShellExecuteExW,NtWriteFile,NtSetInformationFile,GetCursorPos,LoadStringA,GetFileInformationByHandleEx,1,trojan
3a18c0c848a38876ae803f8064f2bc706984ec4d0d893e8fb9f8293f58910fa7,NtEnumerateValueKey,NtAllocateVirtualMemory,NtOpenKey,GetSystemDirectoryW,SetUnhandledExceptionFilter,NtEnumerateKey,NtTerminateProcess,NtQueryValueKey,GetSystemTimeAsFileTime,LdrGetDllHandle,CreateProcessInternalW,NtClose,RegCreateKeyExW,LdrUnloadDll,CoUninitialize,RegCloseKey,NtQueryKey,NtDuplicateObject,DrawTextExW,NtCreateKey,EnumWindows,GetFileAttributesExW,SendNotifyMessageW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtFreeVirtualMemory,GetSystemMetrics,RegEnumKeyW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,CreateDirectoryW,SHGetFolderPathW,GetKeyState,GetCursorPos,NtSetValueKey,NtReadFile,GetFileSizeEx,CoCreateInstance,NtQueryDirectoryFile,NtCreateFile,CoInitializeEx,GetFileInformationByHandleEx,RegSetValueExW,GetDiskFreeSpaceExW,NtOpenKeyEx,GetFileType,OpenSCManagerW,LdrGetProcedureAddress,OpenServiceW,LdrLoadDll,WriteConsoleW,GetVolumePathNameW,MoveFileWithProgressW,GetSystemWindowsDirectoryW,NtMapViewOfSection,DeleteFileW,NtOpenFile,SetFilePointer,FindFirstFileExW,NtCreateSection,NtOpenThread,NtQueryInformationFile,CreateToolhelp32Snapshot,NtOpenSection,WriteProcessMemory,GetShortPathNameW,GetSystemInfo,WSAStartup,IsDebuggerPresent,RegCreateKeyExA,GlobalMemoryStatusEx,FindWindowA,Thread32First,NtOpenDirectoryObject,Process32NextW,NtCreateThreadEx,SizeofResource,GetFileSize,SetFileTime,NtResumeThread,NtDeviceIoControlFile,NtWriteFile,NtQuerySystemInformation,CreateThread,gethostbyname,__exception__,Thread32Next,Module32FirstW,GetSystemDirectoryA,NtCreateMutant,NtProtectVirtualMemory,NtGetContextThread,LoadResource,RegSetValueExA,Process32FirstW,SetFileAttributesW,NtSuspendThread,1,trojan
3a323bd827123f65f9de2b8678e745881990756863e6c9995d7a6349011787b9,NtOpenSection,GetForegroundWindow,GetFileVersionInfoSizeW,GetAdaptersAddresses,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SearchPathW,SetErrorMode,ShellExecuteExW,GetFileInformationByHandle,GetCursorPos,SetFilePointerEx,NtEnumerateValueKey,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,LoadResource,CoInitializeSecurity,NtQueryInformationFile,RegCreateKeyExW,NtQueryKey,IsDebuggerPresent,LookupPrivilegeValueW,WSASocketW,RegQueryValueExW,CreateActCtxW,NtDeviceIoControlFile,NtReadFile,LdrGetDllHandle,NtQuerySystemInformation,NtSetValueKey,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,GetVolumeNameForVolumeMountPointW,DecryptMessage,recv,NtProtectVirtualMemory,setsockopt,GlobalMemoryStatus,RegSetValueExW,LoadStringW,LdrGetProcedureAddress,NtOpenThread,NtEnumerateKey,NtOpenDirectoryObject,LdrLoadDll,UuidCreate,EncryptMessage,CoUninitialize,RegCloseKey,GetBestInterfaceEx,LdrUnloadDll,NtCreateKey,ioctlsocket,WSAStartup,send,NtDelayExecution,select,CopyFileW,GetSystemMetrics,NtCreateThreadEx,GetFileSize,NtDuplicateObject,DrawTextExW,NtAllocateVirtualMemory,ReadProcessMemory,SHGetFolderPathW,NtResumeThread,CryptAcquireContextA,CoInitializeEx,RegEnumKeyExW,CryptAcquireContextW,CryptDecodeObjectEx,FindFirstFileExW,closesocket,RegEnumValueW,NtCreateSection,GetTimeZoneInformation,NtOpenMutant,GetFileType,CreateProcessInternalW,NtQueryValueKey,GetNativeSystemInfo,WSAConnect,GetShortPathNameW,GetSystemInfo,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,CryptHashData,NtMapViewOfSection,CryptCreateHash,RtlAddVectoredExceptionHandler,NtFreeVirtualMemory,GetKeyState,CertOpenStore,OleInitialize,1,trojan
febbf7c351d365d131fed9bd1b7b03b211621d3aea900b24eb3db92d7234342a,GetUserNameExW,NtOpenSection,WSARecv,RegEnumKeyW,GetUserNameExA,GetAdaptersAddresses,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegEnumKeyExA,RegOpenKeyExW,NtDelayExecution,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,SetFilePointerEx,HttpSendRequestA,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,InternetSetOptionA,LoadResource,CoInitializeSecurity,GetKeyState,NtQueryInformationFile,RegCreateKeyExW,NtOpenMutant,DeviceIoControl,WSASocketA,NtQueryKey,RegQueryValueExA,OpenServiceW,NtQueryValueKey,RegCreateKeyExA,RegQueryValueExW,GetFileVersionInfoExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,CreateThread,GetSystemDirectoryW,timeGetTime,SetUnhandledExceptionFilter,GetVolumeNameForVolumeMountPointW,GetSystemDirectoryA,CryptDecrypt,NtProtectVirtualMemory,setsockopt,RegDeleteValueW,socket,RegSetValueExW,LoadStringW,LdrGetProcedureAddress,NtOpenThread,RegSetValueExA,NtOpenDirectoryObject,SetEndOfFile,LdrLoadDll,UuidCreate,DeleteUrlCacheEntryW,CoUninitialize,RegCloseKey,GetBestInterfaceEx,NtDuplicateObject,NtSetInformationFile,MoveFileWithProgressW,WSAStartup,InternetSetStatusCallback,InternetGetConnectedState,shutdown,SendNotifyMessageW,CryptCreateHash,GetSystemMetrics,GetFileSize,InternetCloseHandle,DrawTextExW,InternetQueryOptionA,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,SHGetFolderPathW,NtResumeThread,CoInitializeEx,CoCreateInstance,RegEnumKeyExW,ObtainUserAgentString,CryptAcquireContextW,FindFirstFileExW,closesocket,RegEnumValueW,NtCreateSection,GetTimeZoneInformation,SearchPathW,InternetOpenA,SetWindowsHookExW,1,downloader
fdc76b7a02d92de816c2ef59775904fad934c29e6d45f9dee9d6e04e2e5ce2a3,NtOpenSection,GetForegroundWindow,WSARecv,GetAdaptersAddresses,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,FindFirstFileExW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,RegOpenKeyExA,NtReadFile,HttpSendRequestA,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,CoInitializeEx,LoadResource,NtQueryInformationFile,RegCreateKeyExW,NtOpenMutant,NtQueryKey,RegQueryValueExA,EnumWindows,CopyFileA,NtQueryValueKey,getsockname,RegQueryValueExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,SetFilePointerEx,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,CreateThread,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,recv,NtProtectVirtualMemory,setsockopt,RegDeleteValueW,socket,RegSetValueExW,LdrGetProcedureAddress,SetEndOfFile,LdrLoadDll,CoUninitialize,RegCloseKey,GetBestInterfaceEx,LdrUnloadDll,NtSetInformationFile,ioctlsocket,WSAStartup,NtTerminateThread,shutdown,GetSystemMetrics,GetFileSize,InternetCloseHandle,NtDuplicateObject,HttpOpenRequestA,NtAllocateVirtualMemory,ReadProcessMemory,CreateDirectoryW,GetFileSizeEx,InternetReadFile,CoCreateInstance,RegEnumKeyExW,CryptDecodeObjectEx,RegEnumKeyExA,closesocket,GetFileInformationByHandleEx,NtCreateSection,SearchPathW,InternetOpenA,WSASocketW,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,NtFreeVirtualMemory,SizeofResource,RegEnumKeyW,InternetConnectA,NtMapViewOfSection,GetKeyState,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,__exception__,NtQueryAttributesFile,NtCreateMutant,GetAddrInfoW,bind,1,trojan
fcd78698e5af2fbbd7a5a2710bb756bf6b2c66982f4f065d179d890254fa0749,RegCreateKeyExW,LdrUnloadDll,GetVolumePathNameW,RegCloseKey,NtQueryKey,NtDuplicateObject,GetSystemInfo,RegQueryValueExA,MessageBoxTimeoutW,CoUninitialize,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,RegEnumKeyExA,GetFileSize,RegOpenKeyExW,SetErrorMode,NtReadFile,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,CoGetClassObject,CoCreateInstance,NtAllocateVirtualMemory,CryptAcquireContextA,CreateThread,GetSystemDirectoryW,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,CryptAcquireContextW,LoadStringW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatus,GetSystemDirectoryA,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,CoInitializeEx,RegEnumValueW,NtCreateSection,NtOpenKey,InternetCrackUrlW,LdrGetProcedureAddress,CoInitializeSecurity,GetFileVersionInfoW,GetFileType,LdrLoadDll,NtTerminateProcess,UuidCreate,NtQueryInformationFile,GetNativeSystemInfo,NtQueryValueKey,GetUserNameExW,NtOpenSection,GetBestInterfaceEx,HttpOpenRequestA,InternetOpenA,WSAStartup,GetAdaptersAddresses,CopyFileA,GetForegroundWindow,SetUnhandledExceptionFilter,GetVolumePathNamesForVolumeNameW,setsockopt,NtOpenFile,RegEnumKeyW,GetFileSizeEx,InternetCloseHandle,NtDelayExecution,InternetConnectA,InternetCrackUrlA,ShellExecuteExW,NtDeviceIoControlFile,NtWriteFile,NtSetInformationFile,GetCursorPos,NtQuerySystemInformation,HttpSendRequestA,LoadStringA,RegEnumKeyExW,NtQueryDirectoryFile,socket,GetVolumeNameForVolumeMountPointW,GlobalMemoryStatusEx,closesocket,GetAddrInfoW,SHGetFolderPathW,FindWindowExA,SetWindowsHookExA,InternetSetOptionA,RegDeleteValueW,RegSetValueExW,NtOpenDirectoryObject,OleInitialize,1,trojan
fc4970b3f600a660a031fcdf276a7d5d821820604950613eba7af10fdb1837a2,GetUserNameExW,GetNativeSystemInfo,NtOpenSection,CoUninitialize,RegCloseKey,NtDuplicateObject,GetSystemInfo,WSAStartup,NtQueryDirectoryFile,CopyFileA,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtFreeVirtualMemory,GetVolumePathNamesForVolumeNameW,RegEnumKeyW,GetSystemMetrics,NtMapViewOfSection,NtOpenFile,CreateActCtxW,GetFileSize,GetFileSizeEx,RegOpenKeyExW,GetVolumeNameForVolumeMountPointW,SetErrorMode,ShellExecuteExW,NtReadFile,RegOpenKeyExA,NtWriteFile,LdrGetDllHandle,NtSetInformationFile,GetCursorPos,SetFilePointer,NtAllocateVirtualMemory,LoadStringW,LoadStringA,NtUnmapViewOfSection,CoCreateInstance,GetSystemDirectoryW,GetFileInformationByHandleEx,SHGetFolderPathW,RegEnumKeyExW,SetUnhandledExceptionFilter,NtCreateFile,GetFileAttributesExW,GetSystemTimeAsFileTime,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,CoInitializeEx,FindWindowExA,NtCreateSection,LdrUnloadDll,SetWindowsHookExA,NtOpenKey,RegSetValueExW,LdrGetProcedureAddress,CreateDirectoryW,NtOpenDirectoryObject,GetFileType,LdrLoadDll,OleInitialize,NtQueryInformationFile,CreateProcessInternalW,NtQueryValueKey,RegCreateKeyExW,GetVolumePathNameW,NtQueryKey,GetBestInterfaceEx,RegQueryValueExA,NtQueryAttributesFile,GetAdaptersAddresses,GetUserNameExA,GetFileVersionInfoSizeW,HttpOpenRequestW,RegEnumKeyExA,InternetSetStatusCallback,InternetConnectW,InternetCloseHandle,InternetQueryOptionA,NtDeviceIoControlFile,HttpSendRequestW,CoGetClassObject,GetAddrInfoW,CryptAcquireContextA,setsockopt,CreateThread,RegQueryInfoKeyW,NtResumeThread,CryptAcquireContextW,MessageBoxTimeoutW,GlobalMemoryStatus,GetSystemDirectoryA,closesocket,GlobalMemoryStatusEx,RegEnumValueW,InternetOpenW,1,trojan
fc3742c36c86beacc199efbf10bf40a59ac0a13d2134a797f18e571faeb15f7c,LdrUnloadDll,RegCloseKey,GetSystemInfo,RegQueryValueExA,GetSystemWindowsDirectoryW,NtQueryValueKey,RegCreateKeyExA,GetFileAttributesW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,GetFileSize,SetErrorMode,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,__exception__,OleInitialize,NtOpenFile,LoadStringA,SetFilePointer,NtQueryDirectoryFile,CryptAcquireContextW,FindResourceExW,GetTimeZoneInformation,NtFreeVirtualMemory,GlobalMemoryStatus,FindFirstFileExW,NtCreateMutant,NtProtectVirtualMemory,GetTempPathW,NtCreateSection,SearchPathW,NtOpenKey,SetWindowsHookExA,LoadResource,LdrGetProcedureAddress,RegSetValueExA,RegDeleteValueA,GetFileType,SetEndOfFile,LdrLoadDll,NtCreateFile,NtQueryInformationFile,NtClose,NtReadFile,NtWriteFile,CreateProcessInternalW,CoUninitialize,NtCreateKey,GetCursorPos,SetFileTime,NtDelayExecution,DeleteFileW,NtUnmapViewOfSection,NtTerminateProcess,NtQueryAttributesFile,NtOpenKeyEx,UnhookWindowsHookEx,FindWindowA,NtOpenSection,GetForegroundWindow,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,GetFileInformationByHandle,SetFilePointerEx,GetFileInformationByHandleEx,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,SetFileAttributesW,RegCreateKeyExW,NtOpenMutant,NtQueryKey,EnumWindows,RegQueryValueExW,NtQuerySystemInformation,CreateThread,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,CoInitializeEx,NtDuplicateObject,NtSetInformationFile,SendNotifyMessageW,CreateDirectoryW,GetFileSizeEx,CoCreateInstance,RegEnumValueW,RegSetValueExW,GetNativeSystemInfo,DrawTextExW,FindWindowW,NtOpenProcess,SizeofResource,RegEnumKeyW,RegQueryInfoKeyW,GetFileAttributesExW,FindResourceW,GetKeyState,NtSetValueKey,1,trojan
fc053d32a49efc72f4013582b022f4d208ddf1653a91445665f014f6bb0d4d89,CreateToolhelp32Snapshot,NtDuplicateObject,RegCloseKey,GetComputerNameW,RegQueryValueExA,CopyFileA,NtQueryValueKey,RegCreateKeyExA,FindWindowA,NtFreeVirtualMemory,Process32NextW,GetSystemMetrics,NtMapViewOfSection,RegOpenKeyExW,NtReadFile,RegOpenKeyExA,LdrGetDllHandle,Process32FirstW,NtQuerySystemInformation,NtAllocateVirtualMemory,LoadStringA,SetFilePointer,GetForegroundWindow,NtCreateFile,GlobalMemoryStatusEx,NtQueryAttributesFile,FindFirstFileExW,NtCreateMutant,FindWindowExA,NtOpenKey,LdrGetProcedureAddress,RegSetValueExA,IsDebuggerPresent,RegDeleteValueA,LdrLoadDll,NtClose,NtOpenSection,WSARecv,GetAdaptersAddresses,GetFileAttributesW,NtReadVirtualMemory,NtDelayExecution,SetErrorMode,GetCursorPos,FindResourceExW,GetSystemTimeAsFileTime,LoadResource,SetFileAttributesW,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtOpenMutant,NtQueryKey,EnumWindows,OpenServiceW,NtSetValueKey,getsockname,RegQueryValueExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,NtWriteFile,NtEnumerateValueKey,CreateThread,GetSystemDirectoryW,LoadStringW,DecryptMessage,setsockopt,SetUnhandledExceptionFilter,NtOpenThread,NtEnumerateKey,NtOpenDirectoryObject,UuidCreate,EncryptMessage,CoUninitialize,GetBestInterfaceEx,LdrUnloadDll,NtSetInformationFile,NtCreateKey,WSAStartup,NtTerminateProcess,NtCreateThreadEx,GetFileSize,DrawTextExW,ReadProcessMemory,CreateDirectoryW,DeleteFileW,SHGetFolderPathW,GetNativeSystemInfo,NtResumeThread,CoInitializeEx,CoCreateInstance,CryptDecodeObjectEx,GetComputerNameA,GetTempPathW,GetKeyboardState,SearchPathW,WSASocketW,GetShortPathNameW,GetSystemInfo,1,trojan
fb29f41f549a97b4682a11d1bd1e419327d6ba93253e41d68e71a0cfaeac92fa,NtOpenSection,GetForegroundWindow,WSARecv,GetFileVersionInfoSizeW,GetAdaptersAddresses,GetFileAttributesW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,GetFileInformationByHandle,RtlAddVectoredExceptionHandler,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,LoadResource,CoInitializeSecurity,RegSetValueExW,RegCreateKeyExW,NtQueryKey,IsDebuggerPresent,LookupPrivilegeValueW,WSASocketW,RegQueryValueExW,WSASend,NtDeviceIoControlFile,NtReadFile,LdrGetDllHandle,NtQuerySystemInformation,NtSetValueKey,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,DecryptMessage,NtProtectVirtualMemory,setsockopt,GlobalMemoryStatus,LoadStringW,LdrGetProcedureAddress,NtOpenThread,NtEnumerateKey,NtOpenDirectoryObject,LdrLoadDll,NtEnumerateValueKey,UuidCreate,EncryptMessage,CoUninitialize,RegCloseKey,GetBestInterfaceEx,LdrUnloadDll,NtSetInformationFile,NtCreateKey,ioctlsocket,WSAStartup,shutdown,CryptCreateHash,GetSystemMetrics,NtQueueApcThread,NtCreateThreadEx,GetFileSize,NtDuplicateObject,NtAllocateVirtualMemory,ReadProcessMemory,SHGetFolderPathW,NtResumeThread,CryptAcquireContextA,CoInitializeEx,RegEnumKeyExW,CryptAcquireContextW,CryptDecodeObjectEx,FindFirstFileExW,closesocket,RegEnumValueW,NtCreateSection,GetTimeZoneInformation,NtOpenMutant,GetFileType,NtQueryValueKey,GetNativeSystemInfo,WSAConnect,GetShortPathNameW,GetSystemInfo,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,CryptHashData,NtMapViewOfSection,NtFreeVirtualMemory,CertOpenStore,OleInitialize,NtOpenFile,RegQueryInfoKeyW,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,GetAddrInfoW,GetFileAttributesExW,bind,NtOpenKey,1,trojan
fb0e1101ff4df06aa84ba2d5ce6ebb01f45d44857cec52bcc73ec180c1940706,NtDuplicateObject,RegCloseKey,NtReadFile,LdrUnloadDll,GetSystemInfo,OpenServiceW,NtTerminateProcess,NtClose,GetFileAttributesW,RegQueryValueExW,NtOpenDirectoryObject,NtCreateThreadEx,GetFileSize,RegOpenKeyExW,NtAllocateVirtualMemory,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,NtResumeThread,CryptAcquireContextW,GetUserNameA,GetTempPathW,NtCreateFile,GetSystemTimeAsFileTime,GetComputerNameA,CoInitializeEx,SetUnhandledExceptionFilter,NtOpenKey,OpenSCManagerW,LdrGetProcedureAddress,LdrLoadDll,CreateProcessInternalW,NtQueryValueKey,GetNativeSystemInfo,MoveFileWithProgressW,GetSystemWindowsDirectoryW,GetVolumePathNamesForVolumeNameW,NtMapViewOfSection,SizeofResource,NtDelayExecution,SetErrorMode,ShellExecuteExW,RegOpenKeyExA,LoadStringW,NtUnmapViewOfSection,GetSystemDirectoryW,FindResourceExW,GetVolumeNameForVolumeMountPointW,NtCreateMutant,NtProtectVirtualMemory,NtCreateSection,LoadResource,FindResourceW,__exception__,GetFileType,RegCreateKeyExW,CoUninitialize,GetForegroundWindow,NtQueryKey,DrawTextExW,EnumWindows,SendNotifyMessageW,NtOpenProcess,GetSystemMetrics,NtReadVirtualMemory,UnhookWindowsHookEx,CreateDirectoryW,GetKeyState,GetCursorPos,NtOpenFile,CoCreateInstance,NtQueryDirectoryFile,NtQueryAttributesFile,RegSetValueExW,SearchPathW,SetWindowsHookExW,GetDiskFreeSpaceExW,NtOpenKeyEx,GetUserNameExW,NtOpenSection,WSARecv,GetUserNameExA,GetFileVersionInfoSizeW,GetAdaptersAddresses,RegEnumKeyExA,GetFileInformationByHandle,GlobalMemoryStatusEx,CoInitializeSecurity,NtQueryInformationFile,DeviceIoControl,NtOpenMutant,RegQueryValueExA,RemoveDirectoryW,RegCreateKeyExA,GetFileVersionInfoExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,NtQuerySystemInformation,NtSetValueKey,1,trojan
fafa4645390021788482a0ad7cabacde50f5ee8e55431b595ea735f5657dc602,NtQueryValueKey,LdrUnloadDll,CoUninitialize,NtOpenKey,NtUnmapViewOfSection,LdrGetProcedureAddress,NtOpenThread,NtTerminateProcess,NtClose,LdrGetDllHandle,NtFreeVirtualMemory,GetAdaptersAddresses,GetFileAttributesW,RegEnumKeyExA,RegOpenKeyExW,NtDelayExecution,SetErrorMode,RegOpenKeyExA,GetUserNameA,GetTempPathW,NtCreateFile,GetSystemTimeAsFileTime,SetFileAttributesW,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtQueryKey,WriteProcessMemory,RegQueryValueExA,CopyFileA,LookupPrivilegeValueW,RegCreateKeyExA,RemoveDirectoryA,RegQueryValueExW,CreateActCtxW,NtDeviceIoControlFile,NtReadFile,NtWriteFile,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,GetSystemDirectoryA,NtProtectVirtualMemory,CoInitializeEx,RegDeleteValueW,socket,LoadStringW,RegSetValueExA,NtOpenDirectoryObject,SetEndOfFile,LdrLoadDll,CreateToolhelp32Snapshot,RegCloseKey,LookupAccountSidW,GetBestInterfaceEx,GetNativeSystemInfo,NtSetInformationFile,WSAStartup,CreateRemoteThread,GetSystemMetrics,NtCreateThreadEx,GetFileSize,InternetCloseHandle,NtAllocateVirtualMemory,DeleteFileW,NtResumeThread,setsockopt,CoCreateInstance,GetComputerNameA,FindFirstFileExW,closesocket,NtCreateSection,RegSetValueExW,InternetOpenA,IsDebuggerPresent,RegEnumValueA,RegDeleteKeyA,NtDuplicateObject,getsockname,GetSystemInfo,GetSystemWindowsDirectoryW,NtOpenProcess,Process32NextW,SetFileTime,RegDeleteValueA,NtMapViewOfSection,Process32FirstW,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtQueryDirectoryFile,__exception__,NtCreateMutant,GetAddrInfoW,InternetOpenUrlA,bind,ReadProcessMemory,GetForegroundWindow,DrawTextExW,EnumWindows,1,trojan
