,cluster,hash,Type 1,Type 2,Type 3,pattern
913,190,bbde4820e8d04cd4f3c3e18c85303d21,trojan,_,_,"NtAllocateVirtualMemory,SetErrorMode,LoadStringA,OleInitialize,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,GetSystemInfo,NtAllocateVirtualMemory,NtProtectVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,GetSystemMetrics,SearchPathW,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,FindResourceExW,LoadResource,LdrGetDllHandle,LdrGetProcedureAddress,GetSystemMetrics,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtClose,NtOpenKey,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,GetSystemMetrics,RegOpenKeyExA,SetWindowsHookExA,NtAllocateVirtualMemory,NtProtectVirtualMemory,NtAllocateVirtualMemory,NtProtectVirtualMemory,NtAllocateVirtualMemory,RegOpenKeyExA,NtCreateSection,NtMapViewOfSection,NtAllocateVirtualMemory,GetTempPathW,LdrLoadDll,LdrGetProcedureAddress,CryptAcquireContextW,LdrGetProcedureAddress,NtCreateFile,GetFileType,GetFileSize,SetFilePointer,SetEndOfFile,SetFilePointer,GlobalMemoryStatus,NtCreateSection,NtMapViewOfSection,NtClose,NtQueryInformationFile,NtAllocateVirtualMemory,GetSystemMetrics,NtAllocateVirtualMemory,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,NtAllocateVirtualMemory,CreateActCtxW,GetSystemWindowsDirectoryW,CreateActCtxW,LdrGetDllHandle,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,GetSystemMetrics,GetFileAttributesW,GetShortPathNameW,FindFirstFileExW,NtQueryDirectoryFile,NtClose,GetSystemMetrics,NtOpenSection,NtMapViewOfSection,RegOpenKeyExW,RegQueryValueExW,RegCloseKey"
914,190,b1b0aabc82ba376cb943b199b95e8666,trojan,_,_,"NtAllocateVirtualMemory,SetErrorMode,LoadStringA,OleInitialize,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,GetSystemInfo,NtAllocateVirtualMemory,NtProtectVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,GetSystemMetrics,SearchPathW,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,FindResourceExW,LoadResource,LdrGetDllHandle,LdrGetProcedureAddress,GetSystemMetrics,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtClose,NtOpenKey,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,GetSystemMetrics,RegOpenKeyExA,SetWindowsHookExA,NtAllocateVirtualMemory,NtProtectVirtualMemory,NtAllocateVirtualMemory,NtProtectVirtualMemory,NtAllocateVirtualMemory,RegOpenKeyExA,NtCreateSection,NtMapViewOfSection,NtAllocateVirtualMemory,GetTempPathW,LdrLoadDll,LdrGetProcedureAddress,CryptAcquireContextW,LdrGetProcedureAddress,NtCreateFile,GetFileType,GetFileSize,SetFilePointer,SetEndOfFile,SetFilePointer,GlobalMemoryStatus,NtCreateSection,NtMapViewOfSection,NtClose,NtQueryInformationFile,NtAllocateVirtualMemory,GetSystemMetrics,NtAllocateVirtualMemory,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,NtAllocateVirtualMemory,CreateActCtxW,GetSystemWindowsDirectoryW,CreateActCtxW,LdrGetDllHandle,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,GetSystemMetrics,GetFileAttributesW,GetShortPathNameW,FindFirstFileExW,NtQueryDirectoryFile,NtClose,GetSystemMetrics,NtOpenSection,NtMapViewOfSection,RegOpenKeyExW,RegQueryValueExW,RegCloseKey"
915,190,64f5683f186c6036c2dffe8817275197,trojan,_,_,"NtAllocateVirtualMemory,SetErrorMode,LoadStringA,OleInitialize,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,GetSystemInfo,NtAllocateVirtualMemory,NtProtectVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,LdrGetProcedureAddress,GetSystemMetrics,SearchPathW,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,FindResourceExW,LoadResource,LdrGetDllHandle,LdrGetProcedureAddress,GetSystemMetrics,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtClose,NtOpenKey,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,NtQueryValueKey,GetFileAttributesW,GetSystemMetrics,RegOpenKeyExA,SetWindowsHookExA,NtAllocateVirtualMemory,NtProtectVirtualMemory,NtAllocateVirtualMemory,NtProtectVirtualMemory,NtAllocateVirtualMemory,RegOpenKeyExA,NtCreateSection,NtMapViewOfSection,NtAllocateVirtualMemory,GetTempPathW,LdrLoadDll,LdrGetProcedureAddress,CryptAcquireContextW,LdrGetProcedureAddress,NtCreateFile,GetFileType,GetFileSize,SetFilePointer,SetEndOfFile,SetFilePointer,GlobalMemoryStatus,NtCreateSection,NtMapViewOfSection,NtClose,NtQueryInformationFile,NtAllocateVirtualMemory,GetSystemMetrics,NtAllocateVirtualMemory,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,NtAllocateVirtualMemory,CreateActCtxW,GetSystemWindowsDirectoryW,CreateActCtxW,LdrGetDllHandle,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,GetSystemMetrics,GetFileAttributesW,GetShortPathNameW,FindFirstFileExW,NtQueryDirectoryFile,NtClose,GetSystemMetrics,NtOpenSection,NtMapViewOfSection,RegOpenKeyExW,RegQueryValueExW,RegCloseKey"
916,191,5a932c60c34b222d20e2f9af9b3cfc79,adware,trojan,downloader,"GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,GetFileVersionInfoSizeW,GetFileVersionInfoW,NtCreateFile,DeviceIoControl,NtClose,NtCreateFile,NtClose,NtOpenFile,NtQueryInformationFile,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetAdaptersInfo,LdrUnloadDll,RegOpenKeyExW,LdrLoadDll,LdrGetProcedureAddress,SHGetFolderPathW,LdrUnloadDll,FindFirstFileExW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtWriteFile,OutputDebugStringA,FindResourceW,LoadResource,SizeofResource,NtAllocateVirtualMemory,CoInitializeEx,OpenSCManagerW,OpenServiceW,NtDuplicateObject,NtCreateThreadEx,NtDuplicateObject,NtResumeThread,CoInitializeSecurity,CoCreateInstance,NtDuplicateObject,NtAllocateVirtualMemory,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,CoCreateInstanceEx,GetComputerNameW,CoCreateInstance,CoGetClassObject,IWbemServices_ExecQuery,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,UuidCreate,CoInitializeSecurity,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose"
917,191,c07f6689d396f1c68b82f52ecefe518d,adware,trojan,downloader,"GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,GetFileVersionInfoSizeW,GetFileVersionInfoW,NtCreateFile,DeviceIoControl,NtClose,NtCreateFile,NtClose,NtOpenFile,NtQueryInformationFile,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetAdaptersInfo,LdrUnloadDll,RegOpenKeyExW,LdrLoadDll,LdrGetProcedureAddress,SHGetFolderPathW,LdrUnloadDll,FindFirstFileExW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtWriteFile,OutputDebugStringA,FindResourceW,LoadResource,SizeofResource,NtAllocateVirtualMemory,CoInitializeEx,OpenSCManagerW,OpenServiceW,NtDuplicateObject,NtCreateThreadEx,NtDuplicateObject,NtResumeThread,CoInitializeSecurity,CoCreateInstance,NtDuplicateObject,NtAllocateVirtualMemory,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,CoCreateInstanceEx,GetComputerNameW,CoCreateInstance,CoGetClassObject,IWbemServices_ExecQuery,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,UuidCreate,CoInitializeSecurity,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose"
918,191,e0e2821fe803fced190773b5e1c80e87,adware,trojan,downloader,"GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,GetFileVersionInfoSizeW,GetFileVersionInfoW,NtCreateFile,DeviceIoControl,NtClose,NtCreateFile,NtClose,NtOpenFile,NtQueryInformationFile,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetAdaptersInfo,LdrUnloadDll,RegOpenKeyExW,LdrLoadDll,LdrGetProcedureAddress,SHGetFolderPathW,LdrUnloadDll,FindFirstFileExW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtWriteFile,OutputDebugStringA,FindResourceW,LoadResource,SizeofResource,NtAllocateVirtualMemory,CoInitializeEx,OpenSCManagerW,OpenServiceW,NtDuplicateObject,NtCreateThreadEx,NtDuplicateObject,NtResumeThread,CoInitializeSecurity,CoCreateInstance,NtDuplicateObject,NtAllocateVirtualMemory,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,CoCreateInstanceEx,GetComputerNameW,CoCreateInstance,CoGetClassObject,IWbemServices_ExecQuery,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,UuidCreate,CoInitializeSecurity,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose"
919,191,9e880c40b493950623fcf7343a694824,adware,trojan,downloader,"GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,GetFileVersionInfoSizeW,GetFileVersionInfoW,NtCreateFile,DeviceIoControl,NtClose,NtCreateFile,NtClose,NtOpenFile,NtQueryInformationFile,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetAdaptersInfo,LdrUnloadDll,RegOpenKeyExW,LdrLoadDll,LdrGetProcedureAddress,SHGetFolderPathW,LdrUnloadDll,FindFirstFileExW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtWriteFile,OutputDebugStringA,FindResourceW,LoadResource,SizeofResource,NtAllocateVirtualMemory,CoInitializeEx,OpenSCManagerW,OpenServiceW,NtDuplicateObject,NtCreateThreadEx,NtDuplicateObject,NtResumeThread,CoInitializeSecurity,CoCreateInstance,NtDuplicateObject,NtAllocateVirtualMemory,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,CoCreateInstanceEx,GetComputerNameW,CoCreateInstance,CoGetClassObject,IWbemServices_ExecQuery,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,UuidCreate,CoInitializeSecurity,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose"
920,191,144eaec30ec59e2b5d7cca1fc05ef3ed,trojan,adware,downloader,"GetSystemTimeAsFileTime,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,LdrGetDllHandle,LdrGetProcedureAddress,LdrGetDllHandle,NtAllocateVirtualMemory,SetUnhandledExceptionFilter,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,GetFileVersionInfoSizeW,GetFileVersionInfoW,NtCreateFile,DeviceIoControl,NtClose,NtCreateFile,NtClose,NtOpenFile,NtQueryInformationFile,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetAdaptersInfo,LdrUnloadDll,RegOpenKeyExW,LdrLoadDll,LdrGetProcedureAddress,SHGetFolderPathW,LdrUnloadDll,FindFirstFileExW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtWriteFile,OutputDebugStringA,FindResourceW,LoadResource,SizeofResource,NtAllocateVirtualMemory,CoInitializeEx,OpenSCManagerW,OpenServiceW,NtDuplicateObject,NtCreateThreadEx,NtDuplicateObject,NtResumeThread,CoInitializeSecurity,CoCreateInstance,NtDuplicateObject,NtAllocateVirtualMemory,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,NtOpenKey,NtQueryValueKey,NtClose,CoCreateInstanceEx,GetComputerNameW,CoCreateInstance,CoGetClassObject,IWbemServices_ExecQuery,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,NtOpenKey,NtClose,RegOpenKeyExW,RegCloseKey,RegOpenKeyExW,RegQueryValueExW,RegCloseKey,UuidCreate,CoInitializeSecurity,CoCreateInstance,NtOpenKey,NtQueryValueKey,NtClose"
921,192,be3ba43eb5d44a1546c62f9456e56026,trojan,downloader,_,"FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtProtectVirtualMemory,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,LdrLoadDll,LdrGetProcedureAddress,NtCreateFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,NtClose,FindResourceA,FindResourceExA,LoadResource,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,NtOpenKey,NtQueryValueKey,GetForegroundWindow,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,NtClose,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,GetSystemMetrics,CreateActCtxW,LdrLoadDll,NtUnmapViewOfSection,NtClose,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress"
922,192,a864bb896b24175d58aa15bacf646954,trojan,_,_,"FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtProtectVirtualMemory,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,LdrLoadDll,LdrGetProcedureAddress,NtCreateFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,NtClose,FindResourceA,FindResourceExA,LoadResource,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,NtOpenKey,NtQueryValueKey,GetForegroundWindow,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,NtClose,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,GetSystemMetrics,CreateActCtxW,LdrLoadDll,NtUnmapViewOfSection,NtClose,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress"
923,192,8d6e7098c300d3a1497eb4b443416a6d,trojan,dropper,_,"FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtProtectVirtualMemory,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,LdrLoadDll,LdrGetProcedureAddress,NtCreateFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,NtClose,FindResourceA,FindResourceExA,LoadResource,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,NtOpenKey,NtQueryValueKey,GetForegroundWindow,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,NtClose,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,GetSystemMetrics,CreateActCtxW,LdrLoadDll,NtUnmapViewOfSection,NtClose,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress"
924,192,8b92e2ec0dc4ee87d1cc7ccdb69d9f12,trojan,dropper,_,"FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtProtectVirtualMemory,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,LdrLoadDll,LdrGetProcedureAddress,NtCreateFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,NtClose,FindResourceA,FindResourceExA,LoadResource,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,NtOpenKey,NtQueryValueKey,GetForegroundWindow,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,NtClose,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,GetSystemMetrics,CreateActCtxW,LdrLoadDll,NtUnmapViewOfSection,NtClose,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress"
925,192,03458d1eea46a04d543a7b46cd886bd7,trojan,_,_,"FindResourceExW,LoadResource,FindResourceExW,LoadResource,FindResourceExW,LoadResource,NtProtectVirtualMemory,NtClose,LdrLoadDll,LdrGetProcedureAddress,GetSystemWindowsDirectoryW,NtCreateFile,NtCreateSection,NtMapViewOfSection,NtClose,LdrLoadDll,LdrGetProcedureAddress,LdrUnloadDll,LdrLoadDll,LdrGetProcedureAddress,NtCreateFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,SetFilePointer,NtReadFile,NtClose,FindResourceA,FindResourceExA,LoadResource,NtAllocateVirtualMemory,NtFreeVirtualMemory,NtAllocateVirtualMemory,NtOpenKey,NtQueryValueKey,GetForegroundWindow,LdrLoadDll,LdrGetProcedureAddress,IsDebuggerPresent,GetSystemMetrics,NtMapViewOfSection,LdrGetDllHandle,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,NtClose,GetSystemMetrics,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress,FindResourceExW,LoadResource,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,LdrLoadDll,LdrGetProcedureAddress,NtAllocateVirtualMemory,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,GetSystemMetrics,LdrLoadDll,LdrGetProcedureAddress,GetSystemMetrics,CreateActCtxW,LdrLoadDll,NtUnmapViewOfSection,NtClose,LdrGetProcedureAddress,GetSystemMetrics,LdrGetProcedureAddress,NtAllocateVirtualMemory,LdrLoadDll,LdrGetProcedureAddress"
